<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140304,110000,7836.7000000,8377.0000000,7803.2000000,8044.5000000,141848
20140304,120000,8036.2000000,8154.2000000,8000.0000000,8140.0000000,43959
20140304,130000,8139.9000000,8289.1000000,8101.2000000,8150.1000000,70414
20140304,140000,8150.2000000,8158.5000000,8039.2000000,8039.9000000,61941
20140304,150000,8039.8000000,8215.0000000,8039.8000000,8194.6000000,55230
20140304,160000,8195.2000000,8406.8000000,8168.1000000,8319.9000000,105109
20140304,170000,8320.0000000,8479.0000000,8270.0000000,8270.0000000,94803
20140304,180000,8270.2000000,8630.0000000,8260.6000000,8596.8000000,66484
20140304,190000,8587.5000000,8631.0000000,8505.7000000,8553.4000000,55118
20140305,110000,8552.5000000,8586.9000000,8311.0000000,8335.3000000,24997
20140305,120000,8335.5000000,8429.0000000,8331.9000000,8377.9000000,9943
20140305,130000,8372.7000000,8528.8000000,8350.8000000,8523.4000000,33042
20140305,140000,8523.5000000,8547.7000000,8492.7000000,8495.1000000,10277
20140305,150000,8495.2000000,8528.2000000,8409.5000000,8420.0000000,51238
20140305,160000,8420.0000000,8438.9000000,8400.0000000,8430.2000000,17575
20140305,170000,8433.7000000,8530.8000000,8418.3000000,8490.1000000,22665
20140305,180000,8491.3000000,8496.0000000,8400.0000000,8439.4000000,29843
20140305,190000,8439.0000000,8450.0000000,8377.4000000,8450.0000000,32447
20140306,110000,8398.0000000,8519.0000000,8381.3000000,8463.7000000,5924
20140306,120000,8460.5000000,8505.0000000,8400.5000000,8425.4000000,16107
20140306,130000,8417.5000000,8439.1000000,8331.1000000,8357.5000000,45350
20140306,140000,8357.5000000,8358.0000000,8156.2000000,8194.0000000,47259
20140306,150000,8194.2000000,8257.0000000,8150.0000000,8155.1000000,61131
20140306,160000,8159.8000000,8180.0000000,8102.2000000,8142.4000000,38038
20140306,170000,8140.0000000,8142.4000000,7775.3000000,8000.5000000,152421
20140306,180000,8004.0000000,8090.0000000,7969.8000000,8001.0000000,29143
20140306,190000,8000.0000000,8211.8000000,7965.9000000,8149.0000000,59996
20140307,110000,8066.8000000,8142.0000000,8001.0000000,8012.9000000,11440
20140307,120000,8012.7000000,8032.3000000,7915.0000000,7950.1000000,10448
20140307,130000,7950.1000000,7967.2000000,7870.0000000,7935.1000000,40507
20140307,140000,7935.2000000,8036.0000000,7927.5000000,7999.9000000,57902
20140307,150000,7997.8000000,8129.0000000,7994.1000000,8085.3000000,24167
20140307,160000,8088.8000000,8150.0000000,8035.0000000,8035.8000000,28642
20140307,170000,8035.9000000,8047.8000000,7955.1000000,7985.8000000,28153
20140307,180000,7985.8000000,8018.4000000,7911.1000000,7967.0000000,56013
20140307,190000,7966.6000000,7972.3000000,7878.2000000,7880.0000000,25626
20140311,110000,7799.9000000,7800.0000000,7665.0000000,7760.8000000,27169
20140311,120000,7763.0000000,7794.5000000,7730.0000000,7730.1000000,24346
20140311,130000,7730.1000000,7749.7000000,7581.0000000,7655.1000000,59010
20140311,140000,7659.4000000,7660.0000000,7505.0000000,7525.0000000,59837
20140311,150000,7528.6000000,7586.2000000,7440.0000000,7450.0000000,36631
20140311,160000,7456.1000000,7536.4000000,7430.0000000,7533.2000000,22212
20140311,170000,7531.7000000,7665.8000000,7500.0000000,7651.3000000,21316
20140311,180000,7654.9000000,7714.8000000,7620.0000000,7630.0000000,26970
20140311,190000,7628.1000000,7660.0000000,7605.0000000,7645.4000000,15768
20140312,110000,7599.9000000,7677.3000000,7451.6000000,7641.3000000,40451
20140312,120000,7642.6000000,7660.0000000,7620.1000000,7645.2000000,21710
20140312,130000,7647.8000000,7764.3000000,7647.8000000,7735.7000000,45590
20140312,140000,7724.6000000,7736.0000000,7636.2000000,7720.2000000,15975
20140312,150000,7723.0000000,7754.8000000,7705.2000000,7750.2000000,24201
20140312,160000,7754.8000000,7760.0000000,7712.7000000,7731.0000000,13866
20140312,170000,7733.5000000,7739.9000000,7702.0000000,7711.3000000,19652
20140312,180000,7718.7000000,7740.0000000,7682.4000000,7710.1000000,40246
20140312,190000,7710.1000000,7727.9000000,7680.0000000,7715.0000000,23364
20140313,110000,7749.8000000,7827.3000000,7740.2000000,7799.0000000,19291
20140313,120000,7801.9000000,7814.0000000,7778.2000000,7800.1000000,32239
20140313,130000,7800.1000000,7803.7000000,7755.0000000,7770.3000000,50158
20140313,140000,7773.5000000,7799.9000000,7760.2000000,7773.6000000,37404
20140313,150000,7776.8000000,7786.2000000,7760.0000000,7770.3000000,29401
20140313,160000,7776.3000000,7780.0000000,7740.9000000,7746.7000000,31902
20140313,170000,7746.7000000,7770.0000000,7740.0000000,7744.4000000,39185
20140313,180000,7747.3000000,7756.0000000,7682.6000000,7690.5000000,39814
20140313,190000,7693.5000000,7709.8000000,7600.1000000,7630.0000000,64369
20140314,110000,7502.3000000,7559.9000000,7339.9000000,7407.2000000,41829
20140314,120000,7407.6000000,7422.7000000,6667.3000000,6931.8000000,90701
20140314,130000,6931.8000000,7540.0000000,6913.2000000,7324.8000000,177255
20140314,140000,7338.6000000,7474.0000000,7277.4000000,7399.8000000,49809
20140314,150000,7383.2000000,7430.0000000,7300.0000000,7315.0000000,30162
20140314,160000,7305.6000000,7624.5000000,7280.0000000,7423.2000000,111352
20140314,170000,7429.2000000,7429.8000000,7189.0000000,7271.8000000,56862
20140314,180000,7274.4000000,7439.0000000,7255.0000000,7290.1000000,106738
20140314,190000,7302.2000000,7475.0000000,7292.3000000,7420.0000000,181758
20140317,110000,7490.1000000,7725.7000000,7412.1000000,7509.6000000,45447
20140317,120000,7509.7000000,7539.8000000,7450.1000000,7503.7000000,18246
20140317,130000,7498.6000000,7600.0000000,7450.0000000,7586.1000000,69132
20140317,140000,7584.0000000,7803.0000000,7514.8000000,7744.7000000,125998
20140317,150000,7747.9000000,7760.2000000,7613.8000000,7705.0000000,67391
20140317,160000,7705.0000000,7860.0000000,7597.0000000,7711.0000000,332954
20140317,170000,7702.2000000,7710.0000000,7630.0000000,7676.9000000,71476
20140317,180000,7674.8000000,7760.0000000,7622.0000000,7760.0000000,64871
20140317,190000,7759.9000000,7948.5000000,7755.6000000,7883.7000000,74158
20140318,110000,7949.0000000,7965.1000000,7771.3000000,7870.1000000,15982
20140318,120000,7870.1000000,7920.0000000,7832.0000000,7860.0000000,16298
20140318,130000,7860.0000000,7993.4000000,7856.8000000,7975.3000000,62912
20140318,140000,7978.4000000,8023.3000000,7950.0000000,7989.5000000,24505
20140318,150000,7989.3000000,8050.0000000,7920.0000000,8031.5000000,30159
20140318,160000,8031.5000000,8197.9000000,7962.0000000,8136.4000000,96900
20140318,170000,8136.4000000,8136.4000000,8051.0000000,8097.4000000,31866
20140318,180000,8092.9000000,8100.0000000,8012.0000000,8079.8000000,47081
20140318,190000,8079.8000000,8176.0000000,8040.4000000,8082.2000000,62508
20140319,110000,8082.2000000,8254.9000000,7960.0000000,8243.7000000,31635
20140319,120000,8251.0000000,8253.6000000,8150.3000000,8175.6000000,24616
20140319,130000,8175.7000000,8225.0000000,8030.5000000,8206.2000000,37486
20140319,140000,8205.5000000,8210.0000000,8102.1000000,8125.0000000,20614
20140319,150000,8124.9000000,8156.8000000,8061.4000000,8063.9000000,20626
20140319,160000,8066.4000000,8108.3000000,8009.3000000,8054.8000000,24294
20140319,170000,8055.0000000,8119.0000000,8050.0000000,8067.7000000,16852
20140319,180000,8071.1000000,8073.6000000,8013.5000000,8023.2000000,23028
20140319,190000,8023.3000000,8044.0000000,7843.9000000,7900.0000000,83032
20140320,110000,7727.1000000,7940.8000000,7681.6000000,7900.0000000,19334
20140320,120000,7900.0000000,7920.0000000,7880.0000000,7882.0000000,12460
20140320,130000,7880.1000000,7900.0000000,7861.0000000,7881.3000000,39547
20140320,140000,7879.9000000,7939.8000000,7841.7000000,7905.4000000,47607
20140320,150000,7905.0000000,7913.3000000,7862.2000000,7905.1000000,12111
20140320,160000,7904.7000000,7912.9000000,7880.2000000,7894.1000000,5332
20140320,170000,7893.4000000,7894.1000000,7850.0000000,7856.3000000,7381
20140320,180000,7854.0000000,7900.0000000,7812.0000000,7899.3000000,13424
20140320,190000,7897.8000000,7992.6000000,7884.4000000,7970.3000000,24940
20140321,110000,7861.5000000,7861.5000000,7660.0000000,7679.6000000,41688
20140321,120000,7684.3000000,7700.0000000,7570.0000000,7675.8000000,42622
20140321,130000,7680.3000000,7799.9000000,7600.1000000,7793.0000000,38542
20140321,140000,7799.4000000,7829.9000000,7731.0000000,7743.0000000,24346
20140321,150000,7746.9000000,7759.6000000,7590.1000000,7622.5000000,76578
20140321,160000,7627.6000000,7782.9000000,7627.5000000,7675.3000000,58872
20140321,170000,7679.4000000,7721.9000000,7673.2000000,7705.2000000,27416
20140321,180000,7710.9000000,7761.4000000,7700.0000000,7739.4000000,26526
20140321,190000,7740.3000000,7765.9000000,7684.0000000,7684.0000000,43521
20140324,110000,7720.3000000,7975.5000000,7720.3000000,7854.4000000,27355
20140324,120000,7850.9000000,7900.0000000,7770.0000000,7854.4000000,23948
20140324,130000,7859.9000000,7880.0000000,7790.0000000,7793.7000000,14324
20140324,140000,7795.0000000,7808.8000000,7747.2000000,7762.0000000,14405
20140324,150000,7766.0000000,7773.7000000,7722.3000000,7754.0000000,6614
20140324,160000,7751.1000000,7765.9000000,7730.1000000,7750.2000000,3922
20140324,170000,7750.2000000,7759.8000000,7701.7000000,7711.5000000,6458
20140324,180000,7710.9000000,7720.0000000,7651.8000000,7686.0000000,12278
20140324,190000,7681.6000000,7684.8000000,7611.1000000,7660.1000000,25360
20140325,110000,7670.3000000,7694.2000000,7525.0000000,7630.0000000,21715
20140325,120000,7629.0000000,7644.8000000,7573.0000000,7608.3000000,8449
20140325,130000,7608.3000000,7660.0000000,7571.0000000,7655.0000000,19159
20140325,140000,7650.4000000,7674.7000000,7625.1000000,7658.4000000,18703
20140325,150000,7651.7000000,7699.7000000,7650.0000000,7698.2000000,28085
20140325,160000,7694.9000000,7805.3000000,7694.9000000,7770.0000000,18008
20140325,170000,7770.0000000,7900.0000000,7768.8000000,7844.9000000,30933
20140325,180000,7844.9000000,7898.9000000,7821.6000000,7883.0000000,17746
20140325,190000,7883.2000000,7887.3000000,7777.0000000,7791.0000000,16179
20140326,110000,7848.8000000,7883.9000000,7800.5000000,7846.9000000,7070
20140326,120000,7845.8000000,7877.0000000,7787.2000000,7799.3000000,12597
20140326,130000,7798.8000000,7799.1000000,7700.3000000,7798.3000000,16628
20140326,140000,7798.1000000,7850.0000000,7798.1000000,7836.8000000,12203
20140326,150000,7837.0000000,7974.9000000,7829.2000000,7970.0000000,28921
20140326,160000,7965.4000000,8008.5000000,7945.0000000,7975.0000000,34620
20140326,170000,7976.2000000,8005.0000000,7960.0000000,8005.0000000,34998
20140326,180000,8005.0000000,8025.0000000,7969.0000000,7969.1000000,27889
20140326,190000,7969.1000000,7988.0000000,7957.9000000,7976.0000000,17231
20140327,110000,7915.0000000,8000.0000000,7870.1000000,7955.0000000,12632
20140327,120000,7955.0000000,7989.5000000,7943.0000000,7944.9000000,3153
20140327,130000,7940.8000000,7948.8000000,7830.3000000,7831.6000000,22527
20140327,140000,7831.7000000,7840.4000000,7663.0000000,7731.6000000,77990
20140327,150000,7737.8000000,7762.2000000,7705.3000000,7742.2000000,22993
20140327,160000,7742.0000000,7787.5000000,7730.9000000,7743.5000000,16761
20140327,170000,7742.0000000,7779.8000000,7730.0000000,7730.1000000,21993
20140327,180000,7730.0000000,7756.7000000,7720.1000000,7746.1000000,15829
20140327,190000,7745.5000000,7830.0000000,7741.1000000,7818.9000000,28931
20140328,110000,7868.1000000,7890.0000000,7803.4000000,7860.4000000,11075
20140328,120000,7860.5000000,7868.1000000,7815.0000000,7828.4000000,5914
20140328,130000,7827.7000000,7934.4000000,7822.0000000,7923.2000000,15269
20140328,140000,7922.6000000,7949.9000000,7870.1000000,7902.6000000,21651
20140328,150000,7900.0000000,7923.0000000,7850.0000000,7877.9000000,21365
20140328,160000,7878.0000000,7896.2000000,7871.5000000,7883.3000000,10894
20140328,170000,7887.9000000,7898.3000000,7812.8000000,7832.4000000,8641
20140328,180000,7845.9000000,7916.4000000,7822.0000000,7915.0000000,12695
20140328,190000,7915.0000000,7929.8000000,7832.3000000,7836.6000000,20256
20140331,110000,7879.9000000,7899.9000000,7811.6000000,7829.2000000,13176
20140331,120000,7839.6000000,7876.8000000,7830.0000000,7867.6000000,8598
20140331,130000,7870.0000000,7887.9000000,7854.0000000,7879.8000000,11391
20140331,140000,7879.6000000,7928.9000000,7868.5000000,7890.0000000,13343
20140331,150000,7894.5000000,7909.3000000,7868.0000000,7884.9000000,6756
20140331,160000,7881.5000000,7955.8000000,7855.0000000,7930.6000000,12463
20140331,170000,7927.8000000,7987.0000000,7890.8000000,7956.2000000,10640
20140331,180000,7956.2000000,8020.0000000,7920.2000000,8016.4000000,17862
20140331,190000,8016.4000000,8100.0000000,8005.0000000,8100.0000000,38742
20140401,110000,8120.3000000,8177.9000000,8026.4000000,8135.0000000,20398
20140401,120000,8131.0000000,8298.0000000,8100.0000000,8234.0000000,71659
20140401,130000,8231.2000000,8250.0000000,8207.1000000,8220.0000000,15931
20140401,140000,8220.0000000,8225.0000000,8165.0000000,8192.2000000,13182
20140401,150000,8190.2000000,8201.0000000,8165.0000000,8181.2000000,15577
20140401,160000,8180.4000000,8200.0000000,8165.0000000,8191.0000000,11060
20140401,170000,8191.1000000,8255.0000000,8165.3000000,8251.3000000,19837
20140401,180000,8254.8000000,8289.9000000,8223.1000000,8250.5000000,37222
20140401,190000,8256.6000000,8315.9000000,8237.7000000,8300.0000000,47058
20140402,110000,8310.1000000,8339.9000000,8232.3000000,8250.0000000,13383
20140402,120000,8251.0000000,8301.2000000,8239.2000000,8265.5000000,19717
20140402,130000,8268.0000000,8324.9000000,8250.5000000,8320.0000000,20104
20140402,140000,8324.8000000,8342.0000000,8290.7000000,8315.1000000,12120
20140402,150000,8313.0000000,8320.0000000,8288.0000000,8288.2000000,11987
20140402,160000,8293.6000000,8322.6000000,8288.1000000,8317.0000000,9959
20140402,170000,8312.2000000,8342.0000000,8265.0000000,8305.6000000,16222
20140402,180000,8309.4000000,8365.1000000,8295.3000000,8365.0000000,15545
20140402,190000,8356.1000000,8435.0000000,8356.1000000,8400.0000000,32079
20140403,110000,8418.9000000,8562.8000000,8418.9000000,8454.7000000,27152
20140403,120000,8451.3000000,8539.9000000,8431.3000000,8528.2000000,10575
20140403,130000,8528.2000000,8540.0000000,8456.3000000,8470.5000000,18808
20140403,140000,8471.3000000,8490.0000000,8465.8000000,8489.0000000,6222
20140403,150000,8486.2000000,8501.0000000,8471.9000000,8489.2000000,8299
20140403,160000,8489.2000000,8489.2000000,8355.1000000,8402.3000000,25319
20140403,170000,8400.9000000,8408.8000000,8371.1000000,8386.6000000,13918
20140403,180000,8386.5000000,8417.6000000,8310.0000000,8388.0000000,19863
20140403,190000,8386.3000000,8411.8000000,8275.0000000,8400.0000000,34391
20140404,110000,8425.4000000,8447.5000000,8358.0000000,8362.1000000,6516
20140404,120000,8363.4000000,8435.5000000,8358.5000000,8435.5000000,7776
20140404,130000,8433.0000000,8460.0000000,8430.0000000,8445.8000000,7428
20140404,140000,8444.5000000,8488.3000000,8440.0000000,8475.0000000,4808
20140404,150000,8475.0000000,8499.9000000,8430.1000000,8496.0000000,13686
20140404,160000,8496.3000000,8514.0000000,8451.1000000,8464.8000000,14419
20140404,170000,8465.2000000,8480.0000000,8407.1000000,8427.2000000,21682
20140404,180000,8422.8000000,8427.3000000,8372.7000000,8420.0000000,13902
20140404,190000,8419.7000000,8440.0000000,8375.0000000,8430.0000000,20275
20140407,110000,8340.2000000,8361.2000000,8105.0000000,8147.6000000,30226
20140407,120000,8150.0000000,8199.0000000,8115.0000000,8145.3000000,25009
20140407,130000,8141.0000000,8199.0000000,8140.0000000,8192.3000000,10918
20140407,140000,8195.7000000,8253.9000000,8192.2000000,8253.6000000,22217
20140407,150000,8253.6000000,8273.1000000,8140.0000000,8143.4000000,58447
20140407,160000,8140.1000000,8187.4000000,8140.0000000,8180.0000000,28068
20140407,170000,8180.0000000,8225.0000000,8150.0000000,8201.3000000,15275
20140407,180000,8201.2000000,8214.3000000,8170.0000000,8205.0000000,28074
20140407,190000,8204.4000000,8270.0000000,8185.0000000,8270.0000000,35373
20140408,110000,8260.0000000,8268.8000000,8020.0000000,8149.6000000,34733
20140408,120000,8149.7000000,8200.0000000,8112.0000000,8137.1000000,20069
20140408,130000,8137.2000000,8181.1000000,8130.0000000,8150.6000000,16023
20140408,140000,8155.8000000,8190.0000000,8120.0000000,8128.8000000,21395
20140408,150000,8131.0000000,8174.8000000,8100.0000000,8130.0000000,18246
20140408,160000,8130.0000000,8158.9000000,8093.1000000,8148.2000000,17088
20140408,170000,8147.0000000,8188.7000000,8134.3000000,8176.8000000,9198
20140408,180000,8176.7000000,8200.0000000,8148.5000000,8193.7000000,6632
20140408,190000,8190.9000000,8242.4000000,8151.3000000,8242.4000000,27980
20140409,110000,8170.0000000,8221.8000000,8155.2000000,8210.7000000,6079
20140409,120000,8210.7000000,8210.7000000,8022.0000000,8104.4000000,57482
20140409,130000,8107.6000000,8124.4000000,8021.0000000,8028.8000000,34952
20140409,140000,8028.8000000,8100.0000000,8025.0000000,8060.2000000,18456
20140409,150000,8064.9000000,8094.6000000,8051.1000000,8070.2000000,8204
20140409,160000,8073.9000000,8078.3000000,8025.0000000,8051.7000000,39820
20140409,170000,8050.0000000,8060.6000000,7979.0000000,8011.8000000,34969
20140409,180000,8011.4000000,8029.4000000,7930.1000000,7972.1000000,29376
20140409,190000,7975.0000000,7990.6000000,7950.0000000,7980.0000000,27100
20140410,110000,8050.0000000,8099.9000000,7902.4000000,8045.4000000,32252
20140410,120000,8045.4000000,8045.5000000,7901.0000000,7965.4000000,42958
20140410,130000,7957.0000000,7965.2000000,7920.0000000,7927.5000000,14689
20140410,140000,7932.2000000,7940.8000000,7830.0000000,7863.3000000,32090
20140410,150000,7864.2000000,7924.8000000,7853.2000000,7874.4000000,17982
20140410,160000,7874.0000000,7916.7000000,7855.1000000,7880.9000000,17261
20140410,170000,7880.3000000,7936.9000000,7863.4000000,7913.9000000,20936
20140410,180000,7913.9000000,7930.0000000,7824.0000000,7851.2000000,23730
20140410,190000,7855.9000000,7875.0000000,7830.0000000,7830.0000000,35283
20140411,110000,7785.0000000,7842.0000000,7700.0000000,7769.2000000,12148
20140411,120000,7760.1000000,7838.9000000,7755.0000000,7810.0000000,15755
20140411,130000,7814.5000000,7844.9000000,7774.0000000,7811.5000000,18690
20140411,140000,7816.9000000,7860.0000000,7777.7000000,7859.6000000,18366
20140411,150000,7859.6000000,7865.0000000,7802.1000000,7803.4000000,18071
20140411,160000,7803.6000000,7811.9000000,7739.9000000,7765.7000000,22909
20140411,170000,7770.0000000,7810.0000000,7751.1000000,7769.1000000,14996
20140411,180000,7769.1000000,7818.9000000,7742.8000000,7791.4000000,14909
20140411,190000,7789.2000000,7820.0000000,7762.6000000,7820.0000000,12829
20140414,110000,7780.0000000,7799.9000000,7625.0000000,7710.1000000,28845
20140414,120000,7714.0000000,7725.0000000,7667.4000000,7690.5000000,13055
20140414,130000,7690.1000000,7695.9000000,7644.4000000,7664.9000000,19912
20140414,140000,7664.7000000,7709.8000000,7644.4000000,7676.8000000,15455
20140414,150000,7676.8000000,7730.2000000,7670.2000000,7723.9000000,14656
20140414,160000,7719.8000000,7759.4000000,7701.4000000,7731.2000000,21996
20140414,170000,7722.8000000,7728.4000000,7696.2000000,7714.1000000,13543
20140414,180000,7717.5000000,7740.0000000,7690.0000000,7691.1000000,10596
20140414,190000,7694.8000000,7718.8000000,7665.2000000,7700.0000000,14948
20140415,110000,7690.5000000,7784.0000000,7668.5000000,7750.0000000,7208
20140415,120000,7755.2000000,7775.0000000,7640.3000000,7671.7000000,15975
20140415,130000,7670.1000000,7670.1000000,7602.1000000,7626.9000000,14015
20140415,140000,7626.9000000,7664.8000000,7614.0000000,7629.6000000,6521
20140415,150000,7624.2000000,7636.0000000,7620.0000000,7633.0000000,2925
20140415,160000,7632.2000000,7640.9000000,7620.0000000,7633.9000000,4688
20140415,170000,7636.8000000,7730.5000000,7636.8000000,7711.8000000,21006
20140415,180000,7721.9000000,7756.5000000,7637.0000000,7652.9000000,18189
20140415,190000,7642.0000000,7652.4000000,7552.2000000,7620.0000000,31880
20140416,110000,7638.0000000,7659.7000000,7510.0000000,7565.0000000,25127
20140416,120000,7569.0000000,7650.0000000,7523.4000000,7530.0000000,20983
20140416,130000,7530.0000000,7637.0000000,7501.2000000,7621.8000000,29863
20140416,140000,7626.3000000,7628.4000000,7558.3000000,7592.7000000,8498
20140416,150000,7590.9000000,7593.5000000,7557.0000000,7580.0000000,7356
20140416,160000,7580.1000000,7717.8000000,7580.0000000,7708.5000000,19518
20140416,170000,7711.0000000,7738.0000000,7669.2000000,7705.0000000,9207
20140416,180000,7705.0000000,7715.0000000,7643.0000000,7665.9000000,18581
20140416,190000,7660.2000000,7670.0000000,7630.2000000,7663.5000000,9562
20140417,110000,7681.0000000,7749.5000000,7645.1000000,7745.8000000,9267
20140417,120000,7749.0000000,7796.0000000,7693.3000000,7784.9000000,25882
20140417,130000,7789.9000000,7791.2000000,7750.0000000,7751.1000000,17578
20140417,140000,7751.0000000,7780.0000000,7721.0000000,7724.1000000,5652
20140417,150000,7724.0000000,7737.0000000,7705.0000000,7717.0000000,8357
20140417,160000,7717.0000000,7720.8000000,7675.0000000,7689.6000000,4077
20140417,170000,7689.6000000,7707.2000000,7664.1000000,7682.2000000,9792
20140417,180000,7680.5000000,7680.5000000,7591.0000000,7652.9000000,27201
20140417,190000,7652.8000000,7750.0000000,7650.0000000,7750.0000000,25754
20140418,110000,7939.9000000,7939.9000000,7800.0000000,7871.1000000,65590
20140418,120000,7874.5000000,7897.7000000,7837.7000000,7879.5000000,21479
20140418,130000,7879.5000000,7890.0000000,7845.0000000,7858.0000000,9897
20140418,140000,7857.5000000,7860.0000000,7830.6000000,7839.6000000,3191
20140418,150000,7840.5000000,7860.0000000,7832.0000000,7854.4000000,2475
20140418,160000,7859.8000000,7864.9000000,7812.0000000,7823.0000000,3842
20140418,170000,7825.4000000,7835.0000000,7812.0000000,7820.1000000,1512
20140418,180000,7820.2000000,7820.2000000,7770.0000000,7779.5000000,5326
20140418,190000,7780.5000000,7850.9000000,7772.2000000,7800.0000000,8566
20140421,110000,7820.1000000,7836.1000000,7761.1000000,7775.1000000,7674
20140421,120000,7775.0000000,7776.7000000,7741.2000000,7759.3000000,11146
20140421,130000,7760.6000000,7767.9000000,7750.0000000,7760.1000000,5393
20140421,140000,7760.1000000,7769.4000000,7750.0000000,7768.0000000,2490
20140421,150000,7765.1000000,7770.0000000,7762.0000000,7765.0000000,689
20140421,160000,7765.0000000,7787.9000000,7760.9000000,7787.9000000,5356
20140421,170000,7787.9000000,7805.9000000,7762.9000000,7792.0000000,9800
20140421,180000,7794.3000000,7805.0000000,7761.2000000,7762.9000000,7833
20140421,190000,7761.4000000,7770.0000000,7725.0000000,7754.8000000,23050
20140422,110000,7775.5000000,7775.9000000,7523.2000000,7682.9000000,55561
20140422,120000,7680.1000000,7682.9000000,7585.2000000,7619.1000000,34312
20140422,130000,7619.7000000,7641.6000000,7617.0000000,7630.1000000,18073
20140422,140000,7630.0000000,7654.8000000,7617.4000000,7620.1000000,5613
20140422,150000,7620.1000000,7640.7000000,7617.0000000,7620.2000000,9899
20140422,160000,7623.0000000,7627.2000000,7601.0000000,7601.0000000,13189
20140422,170000,7603.5000000,7666.0000000,7581.0000000,7657.1000000,19567
20140422,180000,7653.5000000,7693.9000000,7635.0000000,7693.0000000,12747
20140422,190000,7692.9000000,7697.7000000,7660.0000000,7680.0000000,20402
20140423,110000,7680.4000000,7694.0000000,7601.0000000,7606.4000000,13598
20140423,120000,7609.5000000,7619.6000000,7565.0000000,7565.0000000,16623
20140423,130000,7565.0000000,7581.8000000,7532.6000000,7580.0000000,15175
20140423,140000,7580.0000000,7595.2000000,7536.1000000,7557.6000000,13256
20140423,150000,7557.6000000,7568.3000000,7536.1000000,7536.7000000,16378
20140423,160000,7543.6000000,7568.7000000,7535.0000000,7559.8000000,12843
20140423,170000,7559.3000000,7562.5000000,7534.0000000,7539.0000000,10044
20140423,180000,7541.4000000,7541.4000000,7470.2000000,7476.2000000,27637
20140423,190000,7475.8000000,7520.0000000,7426.6000000,7520.0000000,43312
20140424,110000,7508.3000000,7535.0000000,7440.0000000,7445.9000000,8827
20140424,120000,7445.9000000,7455.0000000,7310.0000000,7340.0000000,34592
20140424,130000,7337.2000000,7385.0000000,7260.0000000,7280.1000000,30997
20140424,140000,7278.2000000,7310.0000000,7211.1000000,7214.0000000,27683
20140424,150000,7214.0000000,7258.7000000,7205.0000000,7232.3000000,11574
20140424,160000,7222.1000000,7258.1000000,7161.1000000,7235.0000000,34547
20140424,170000,7236.2000000,7248.0000000,7185.1000000,7192.1000000,17884
20140424,180000,7190.2000000,7210.0000000,7040.2000000,7050.5000000,54065
20140424,190000,7050.5000000,7149.0000000,7015.3000000,7149.0000000,32309
20140425,110000,7090.0000000,7090.0000000,6817.1000000,6930.1000000,27903
20140425,120000,6930.1000000,7031.9000000,6925.0000000,6993.1000000,16391
20140425,130000,6993.0000000,7041.7000000,6993.0000000,7041.7000000,13337
20140425,140000,7040.0000000,7080.8000000,7010.0000000,7010.2000000,16813
20140425,150000,7010.3000000,7013.0000000,6911.0000000,6913.5000000,20743
20140425,160000,6913.3000000,6954.6000000,6885.0000000,6901.7000000,14160
20140425,170000,6896.1000000,6935.6000000,6863.0000000,6890.0000000,23629
20140425,180000,6887.3000000,6900.0000000,6825.0000000,6885.0000000,14114
20140425,190000,6880.0000000,6928.4000000,6828.0000000,6850.0000000,41842
20140428,110000,6839.9000000,6839.9000000,6654.6000000,6744.9000000,17237
20140428,120000,6744.9000000,6770.0000000,6717.9000000,6733.5000000,15526
20140428,130000,6733.5000000,6751.8000000,6676.0000000,6729.0000000,32940
20140428,140000,6729.0000000,6813.5000000,6706.2000000,6762.8000000,42329
20140428,150000,6764.9000000,6764.9000000,6720.4000000,6735.0000000,5758
20140428,160000,6737.5000000,6744.8000000,6655.3000000,6666.5000000,10691
20140428,170000,6670.0000000,6694.7000000,6565.3000000,6615.6000000,34873
20140428,180000,6610.0000000,6716.1000000,6600.0000000,6673.1000000,59557
20140428,190000,6673.1000000,6749.9000000,6666.0000000,6670.0000000,34914
20140429,110000,6766.9000000,6880.7000000,6755.5000000,6800.0000000,30273
20140429,120000,6797.5000000,6800.0000000,6738.3000000,6755.8000000,14608
20140429,130000,6758.4000000,6762.8000000,6631.1000000,6722.2000000,17439
20140429,140000,6722.2000000,6766.7000000,6720.4000000,6762.9000000,6364
20140429,150000,6761.0000000,6791.4000000,6729.7000000,6737.5000000,12967
20140429,160000,6737.6000000,6770.0000000,6729.8000000,6742.6000000,9691
20140429,170000,6742.6000000,6770.0000000,6716.0000000,6730.0000000,12087
20140429,180000,6723.5000000,6784.4000000,6712.6000000,6779.7000000,19880
20140429,190000,6776.3000000,6796.7000000,6723.0000000,6770.0000000,24285
20140430,110000,6761.1000000,6909.9000000,6738.5000000,6750.0000000,26879
20140430,120000,6750.2000000,6869.8000000,6750.0000000,6822.3000000,23780
20140430,130000,6821.7000000,6919.3000000,6821.2000000,6905.1000000,21424
20140430,140000,6905.1000000,6950.0000000,6893.3000000,6916.7000000,52433
20140430,150000,6918.1000000,6920.0000000,6908.1000000,6919.4000000,10948
20140430,160000,6919.6000000,6920.0000000,6909.4000000,6916.9000000,11856
20140430,170000,6917.0000000,6998.1000000,6913.9000000,6969.3000000,27061
